time,id,mass,px,py,pz,vx,vy,vz
1.7624215883366676e+02,2,1.0000000000000000e+00,5.8968714374071238e+00,-2.5424037056648444e+01,-2.7195004840606902e+00,1.8394541330979408e-01,2.4217339063394933e-02,2.5741715645981149e-04

1.8108842290572431e+02,0,1.0000000000000000e+00,-4.5090650768547782e+00,1.0420142011994525e+01,1.3208684645519364e+00,1.9257839084119999e-01,-1.5666854940663202e-01,-3.8806458263786021e-03
1.8108842290572431e+02,1,1.0000000000000000e+00,-2.2756301325990069e+00,1.4871966622682482e+01,1.3958196198621167e+00,-3.7499031366396263e-01,1.2644758533506781e-01,2.9771133417529991e-03
1.8108842290572431e+02,2,1.0000000000000000e+00,6.7846952204896667e+00,-2.5292108589833358e+01,-2.7166880836790739e+00,1.8241192298274192e-01,3.0220964211753017e-02,9.0353248592461616e-04

1.8603374423628460e+02,0,1.0000000000000000e+00,-3.4309915352336544e+00,1.0108955911342566e+01,1.3090203977336952e+00,2.2290804794257998e-01,3.3931565955635005e-02,-7.9415408450264017e-04
1.8603374423628460e+02,1,1.0000000000000000e+00,-4.2514783876255358e+00,1.5018632088615799e+01,1.4015648175908413e+00,-4.0354571647643767e-01,-7.0238565517547369e-02,-7.7040616028778257e-04
1.8603374423628460e+02,2,1.0000000000000000e+00,7.6824699350262824e+00,-2.5127587953991270e+01,-2.7105852145758673e+00,1.8063766879131565e-01,3.6306999897250718e-02,1.5645602495883435e-03

1.9055346693478074e+02,0,1.0000000000000000e+00,-2.5640362220873794e+00,1.0637505762015419e+01,1.3120847005778975e+00,1.4517152222252885e-01,1.9229199116459800e-01,2.0602847623327146e-03
1.9055346693478074e+02,1,1.0000000000000000e+00,-5.9309227454417837e+00,1.4313530753430484e+01,1.3900713218029139e+00,-3.2404359483989287e-01,-2.3409451106568258e-01,-4.2240700743675346e-03
1.9055346693478074e+02,2,1.0000000000000000e+00,8.4949589806363637e+00,-2.4951036467553021e+01,-2.7021560216015503e+00,1.7887207274720038e-01,4.1802520393560770e-02,2.1637853204015353e-03

1.9497518922453753e+02,0,1.0000000000000000e+00,-2.2317516163269264e+00,1.1714471075900601e+01,1.3257303222094401e+00,-3.3465476041429076e-03,2.8074522163095794e-01,3.8861823864775238e-03
1.9497518922453753e+02,1,1.0000000000000000e+00,-7.0500879072768949e+00,1.3040041856352360e+01,1.3655847560970420e+00,-1.7367605805467121e-01,-3.2781087450394786e-01,-6.6233572629615569e-03
1.9497518922453753e+02,2,1.0000000000000000e+00,9.2818395368513897e+00,-2.4754512882193314e+01,-2.6913150774887966e+00,1.7702260560098504e-01,4.7065653325539671e-02,2.7371748847799279e-03

2.0096914621261118e+02,0,1.0000000000000000e+00,-2.9546874294413286e+00,1.3398099595101662e+01,1.3503418518036434e+00,-2.3445874465312305e-01,2.5156935028342881e-01,3.7882443922927183e-03
2.0096914621261118e+02,1,1.0000000000000000e+00,-7.3801603148246055e+00,1.1053438336740001e+01,1.3222937142241014e+00,6.0173835972596124e-02,-3.0555922034654831e-01,-7.2802603746881384e-03
2.0096914621261118e+02,2,1.0000000000000000e+00,1.0334847756932485e+01,-2.4451537879792234e+01,-2.6726355651735560e+00,1.7428490860724893e-01,5.3989870270659768e-02,3.4920159859645142e-03

