time,id,mass,px,py,pz,vx,vy,vz
1.2836376765479555e+01,0,1.0000000000000000e+03,4.1227786978203307e-03,-1.6029893753848399e-03,-4.3719257741861974e-03,3.3635149892442618e-03,1.0244019449538670e-02,2.2091202980740561e-03
1.2836376765479555e+01,1,1.0000000000000000e+00,-4.1227786978203325e+00,1.6029893753848250e+00,4.3719257741861464e+00,-3.3635149892442602e+00,-1.0244019449538671e+01,-2.2091202980740676e+00

1.3128143918723962e+01,0,1.0000000000000000e+03,4.2401991942188954e-03,1.4864806793286065e-03,-2.9288798796356127e-03,-3.0626866863567338e-03,1.0158220734285500e-02,7.7314748413600549e-03
1.3128143918723962e+01,1,1.0000000000000000e+00,-4.2401991942188975e+00,-1.4864806793286220e+00,2.9288798796355584e+00,3.0626866863567370e+00,-1.0158220734285502e+01,-7.7314748413600674e+00

1.3369886133495315e+01,0,1.0000000000000000e+03,2.6185050548994905e-03,3.4064276088783510e-03,-5.6447809304179843e-04,-1.0573401094593989e-02,4.4330556201264268e-03,1.1373361762383783e-02
1.3369886133495315e+01,1,1.0000000000000000e+00,-2.6185050548994906e+00,-3.4064276088783667e+00,5.6447809304174035e-01,1.0573401094593985e+01,-4.4330556201264315e+00,-1.1373361762383796e+01

1.3562409216855634e+01,0,1.0000000000000000e+03,9.1193408953254770e-05,3.2752389550430409e-03,1.5586436687102475e-03,-1.4728033771894952e-02,-6.7145859509714955e-03,9.3975584187704093e-03
1.3562409216855634e+01,1,1.0000000000000000e+00,-9.1193408953254784e-02,-3.2752389550430578e+00,-1.5586436687103065e+00,1.4728033771894948e+01,6.7145859509714905e+00,-9.3975584187704229e+00

1.3741227701719547e+01,0,1.0000000000000000e+03,-2.2632290026985040e-03,1.1093790647224572e-03,2.5147033432797988e-03,-9.9844307663058320e-03,-1.6149044329775049e-02,5.7224852106024793e-04
1.3741227701719547e+01,1,1.0000000000000000e+00,2.2632290026985036e+00,-1.1093790647224757e+00,-2.5147033432798600e+00,9.9844307663058274e+00,1.6149044329775045e+01,-5.7224852106025770e-01

1.3934752813107929e+01,0,1.0000000000000000e+03,-3.2093578438750067e-03,-2.0582847105747445e-03,1.7502430673431804e-03,-6.4665771893257853e-05,-1.4881046879534824e-02,-7.3845212385525265e-03
1.3934752813107929e+01,1,1.0000000000000000e+00,3.2093578438750057e+00,2.0582847105747262e+00,-1.7502430673432439e+00,6.4665771893247265e-02,1.4881046879534823e+01,7.3845212385525176e+00

1.4171064938181457e+01,0,1.0000000000000000e+03,-2.2956737479621452e-03,-4.6718736664641113e-03,-3.4782504869586024e-04,6.7123758457569866e-03,-7.0855590954764349e-03,-9.3558675499128309e-03
