R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P
261.67861923600583,265.1083601908536,126647.92908946356,5.911236760314638e-06,0.12314953529866585,144.33684617411913,61.09845248685291,88.18757938071614,0.000361167382055606,300506.5656555546,0.3751159143497489,-1.4110799555927542,1.5002328535800302
265.3226006582956,268.80010215376075,125992.62730556475,6.02039386140144e-06,0.12062083922599513,141.54636495808214,61.17313372363458,86.58834711675142,0.0003682863217680624,283067.1010370504,0.37511997648999795,-1.4117801110367054,1.5002410153630876
269.01732600702684,272.5432531281028,125340.70901999502,6.131685489808728e-06,0.11814405266871376,138.80847943782805,61.24730924912375,85.0164586652929,0.0003755491996962108,266634.5432533166,0.37512418329953334,-1.4124730197104327,1.5002494691493666
272.7635019120574,276.33852900531696,124692.15654636265,6.24515423692691e-06,0.11571810982321856,136.12223815093296,61.320982869410244,83.47149433799142,0.0003829589575142439,251151.10703030473,0.3751285391213628,-1.413158746143722,1.500258222065213
276.5618448433525,280.18665564591953,124046.95228653976,6.360843553120797e-06,0.11334196677488861,133.48670566881935,61.39415837447108,81.95303948717903,0.00039051859726032157,236562.29962625224,0.37513304878291365,-1.4138373480025166,1.5002672828051118
280.4130812480138,284.0883690183301,123405.07872698581,6.4787977644143106e-06,0.11101460103716726,130.90096236194927,61.46683953805731,80.46068448879214,0.0003982311825756451,222816.7348216148,0.37513772035367765,-1.4145088545814133,1.5002766726564687
284.3179476892158,288.0444153396298,122766.5184307688,6.599062083389641e-06,0.10873501108567289,128.36410421708632,61.53903014143191,78.99402478493182,0.0004060998396541882,209865.95755474988,0.3751425575238727,-1.415173332642837,1.5002863949861762
288.2771909870738,292.0555512182745,122131.25405995926,6.721682643775364e-06,0.10650221600973704,125.87524248772436,61.61073391730429,77.55266071687342,0.00041412775925611824,197664.27752999595,0.375147564024644,-1.41583083367982,1.5002964529213045
292.2915683614793,296.12254379880346,121499.26835248202,6.8467064994086536e-06,0.10431525500880044,123.43350361073212,61.681954618431476,76.13619768111178,0.000422318197122853,186168.61344270644,0.37515275053038977,-1.4164813856359615,1.5003068769374863
296.3618475769182,300.2461709085549,120870.54412121294,6.974181653007336e-06,0.10217318698010423,121.03802887741426,61.75269596857317,74.74424597902343,0.000430674475957329,175338.34473399067,0.37515812112178537,-1.4171250518994043,1.5003176706943009
300.4888070893103,304.42722120643026,120245.06427668213,7.104157076473739e-06,0.10007509019343291,118.68797424879314,61.8229616809363,73.37642083971092,0.00043919998654656886,165135.17233681204,0.375163682613163,-1.417761861393899,1.5003288483308665
304.67323619489116,308.6664943337274,119622.81179475061,7.236682720456229e-06,0.09802006178653076,116.38251015380833,61.89275546868599,72.03234241781522,0.000447898188998627,155522.9871282421,0.3751694423679055,-1.4183918575208168,1.500340425713432
308.91593518116787,312.96480106707503,119003.76974649237,7.371809546409333e-06,0.09600721747924025,114.12082122528948,61.96208102166807,70.71163571020683,0.0004567726144887185,146467.74550706302,0.375175404412289,-1.4190150841395734,1.5003524048679537
313.21771547997827,317.3229634734976,118387.9212789787,7.509589537117502e-06,0.09403569113029438,111.90210612635033,62.030942028904086,69.4139305803591,0.00046582686638415595,137937.35232215415,0.37518157988904477,-1.4196315708650786,1.5003648157848488
317.57939982267806,321.74181506763716,117775.24961050524,7.650075718329725e-06,0.09210463435276206,109.7255773154291,62.099342167892154,68.13886170280337,0.0004750646218694337,129901.55012855193,0.37518797675454607,-1.420241347157969,1.5003776751821079
322.0018223974928,326.222200971167,117165.73804556481,7.793322180828255e-06,0.09021321619911098,107.5904608529087,62.16728511510893,66.8860685550874,0.0004844896332882287,122331.81482368469,0.37519459994393856,-1.4208444537854916,1.5003909871495011
326.48582900905916,330.7649780744243,116559.36996931046,7.939384105543541e-06,0.08836062278704755,105.49599615524761,62.23477452542944,65.65519534057405,0.0004941057299909619,115201.25696938274,0.3752014567941728,-1.421440931799225,1.5004047648188248
331.0322772401877,335.3710152002929,115956.1288447279,8.088317779670323e-06,0.08654605694223401,103.44143582328904,62.30181405209867,64.44589099944652,0.0005039168195932778,108484.52892253223,0.3752085594059622,-1.4220307882388283,1.500419039802921
335.64203661588,340.0411932703706,115355.99819980992,8.240180612632898e-06,0.08476873781945124,101.42604545090268,62.36840735569237,63.25780919158868,0.0005139268894121107,102157.73711458516,0.37521591695235657,-1.4226140470806854,1.5004338313948438
340.3159887696269,344.7764054734464,114758.96164956501,8.395031170715684e-06,0.0830279006349609,99.44910338215969,62.434558080300285,62.090608211472365,0.0005241400084668229,96198.35911739513,0.37522353448332524,-1.423190751503114,1.500449141766353
345.05502761202524,349.57755743632754,114165.00288684499,8.552929195943346e-06,0.08132279631071256,97.50990052379838,62.500269860475015,60.94395096805472,0.0005345603290303804,90585.16556105114,0.3752314232880849,-1.4237609195619143,1.5004649974026734
349.8600595017409,354.44556739704353,113574.10567123408,8.7139356221889e-06,0.07965269112223568,95.60774017010539,62.565546335630636,59.81750497657663,0.0005451920880712408,85298.14648283177,0.3752395935852064,-1.4243245595196186,1.5004814198381382
354.7320034188537,359.38136638046257,112986.25384331614,8.878112604653014e-06,0.07801686642600601,93.74193779669514,62.63039114384822,58.71094230789306,0.0005560396090665281,80318.44174242232,0.37524805467086253,-1.4248816957935446,1.50049842621587
359.67179114061634,364.3858983763544,112401.43131312731,9.045523542835363e-06,0.07641461831919996,91.91182085531236,62.69480791385231,57.62393953536212,0.0005671073038940152,75628.27537541647,0.3752568181528204,-1.4254323454336486,1.5005160422096537
364.6803674196585,369.46012051993023,111819.62206418625,9.216233102333396e-06,0.07484525735031425,90.11672860439786,62.75880027915042,56.55617772293807,0.0005783996743665201,71210.89374707516,0.3752658929931272,-1.425976519118251,1.5005342821630734
369.7586901646757,374.6050032748993,111240.81015750211,9.390307243745228e-06,0.07330810823476122,88.35601190719075,62.82237186916178,55.507342369096236,0.0005899213142049002,67050.50711991327,0.37527529200218623,-1.4265142270496654,1.5005531750415457
374.9077306236326,379.8215306190736,110664.97971546349,9.567813240117558e-06,0.0718025095232006,86.62903305860804,62.88552631829122,54.477123383352165,0.0006016769107217711,63132.23459613187,0.3752850269255532,-1.427045476673868,1.5005727447486379
380.12847356951687,385.1107002325569,110092.11494106785,9.748819711274427e-06,0.07032781336992525,84.93516559145338,62.948267259027745,53.46521503340584,0.0006136712468337996,59442.05212825533,0.3752951074218913,-1.427570278289295,1.5005930060121955
385.4219174886827,390.473523688556,109522.20010497491,9.933396644652362e-06,0.06888338522133364,83.2737941009579,63.01059832616378,52.471315911911255,0.0006259092029048979,55966.74351557455,0.375305549209088,-1.428088628916555,1.5006139969399896
390.7890747718127,395.91102664684587,108955.21953982158,1.0121615417615074e-05,0.06746860353107051,81.64431407483373,63.07252316393983,51.49512890688929,0.0006383957585586311,52693.854186205055,0.3753163633272152,-1.4286005343641932,1.5006357360360312
396.2309719075426,401.4242490499322,108391.15766006205,1.031354883666996e-05,0.06608285954417079,80.04613169656763,63.134045411064875,50.536361135111804,0.0006511359949687546,49611.647546974775,0.3753275624275716,-1.4291059954899197,1.5006582473276353
401.7486496787806,407.01424532194386,107829.99893721097,1.0509271150068634e-05,0.06472555697489565,78.47866369588299,63.19516871984476,49.59472393169281,0.0006641350965061512,46709.06390096851,0.375339162398177,-1.42960499829843,1.5006815668397167
407.34316336176096,412.68208457029516,107271.72791477205,1.0708858083372156e-05,0.06339611178925851,76.94133716764955,63.25589674986068,48.66993279673058,0.0006773983529255805,43975.6816346693,0.3753511760405672,-1.430097542365104,1.5007057172571194
413.015582927871,418.42885079015844,106716.32920264232,1.091238686798026e-05,0.06209395194153773,75.43358939499079,63.31623316230789,47.76170734403032,0.0006909311615925236,41401.680619426144,0.3753636192566887,-1.4305836191709886,1.500730732644854
418.7669932482828,424.2556430717777,106163.78747347106,1.1119936264505405e-05,0.06081851712152332,73.95486769692518,63.37618163259539,46.86977127774892,0.0007047390293585002,38977.80773353337,0.3753765063264609,-1.4310632160413093,1.50075663951759
424.5984943014448,430.1635758106795,105614.08747114665,1.133158659896252e-05,0.05956925853482381,72.50462925172744,63.435745841252704,45.99385233526837,0.000718827574937986,36695.344303128506,0.3753898532474409,-1.4315363159344656,1.5007834701654588
430.5112013834518,436.15377892080056,105067.21399735022,1.1547419782758433e-05,0.05834563863744891,71.0823409485155,63.4949294867581,45.13368226279689,0.0007332025308437171,34546.07543954592,0.37540367851556766,-1.4320028957952218,1.5008112657337733
436.5062453213512,442.2273980505897,104523.15191782263,1.1767519348366912e-05,0.057147130921046584,69.68747921692697,63.553736277891744,44.288996760236394,0.0007478697458130345,32522.261087055653,0.3754179973703913,-1.432462941395329,1.500840053160971
442.58477268941965,448.3855948021191,103981.88616577961,1.199197048212038e-05,0.055973219695284564,68.31952986823254,63.61216993355886,43.459535437588585,0.0007628351871177868,30616.608737056435,0.37543282727006044,-1.4329164281484736,1.5008698670422405
448.74794602844497,454.6295469532399,103443.40173219709,1.2220860048012283e-05,0.054823399846227305,66.9779879486359,63.67023419198579,42.645041783976495,0.00077810494268948,28822.247712417084,0.3754481874661906,-1.4333633268186645,1.5009007478820422
454.9969440680723,460.9604486828434,102907.68367055627,1.2454276623663017e-05,0.053697176631269994,65.66235757885771,63.727932805552385,41.84526311639597,0.0007936852236211355,27132.704898131364,0.37546409703935524,-1.433803606115248,1.500932734194521
461.33296195223573,467.37951079924636,102374.71709290914,1.26923105282711e-05,0.052594065459605134,64.37215180891646,63.78526954773618,41.059950544995296,0.0008095823664206021,25541.881875421153,0.3754805753480355,-1.4342372310822498,1.5009658642484283
467.75721146773554,473.8879609717651,101844.48717328886,1.2935053858639292e-05,0.051513591692554345,63.10689246373054,63.84224820936405,40.288858923911306,0.0008258028355659214,24044.033348310437,0.37549764250042017,-1.4346641667800668,1.5010001779057234
474.2709212759993,480.48704396551346,101316.97914250007,1.318260051862851e-05,0.0504552904302183,61.86610999867905,63.89887260232889,39.53174681207258,0.0008423532259204423,22633.746813432186,0.37551532058148496,-1.4350843696864217,1.5010357214866872
480.8753371480619,487.1780218794631,100792.17828811392,1.343504625137294e-05,0.049418706313376026,60.64934335707308,63.955146563440884,38.788376433780584,0.0008592402651797697,21305.923392053595,0.3755336306891195,-1.4354977980434,1.5010725358544619
487.57172220283144,493.96217438783214,100270.06995766453,1.369248867761644e-05,0.04840339333553546,59.45613982079867,64.0110739490225,38.058513627925656,0.0008764708166072893,20055.759749631667,0.37555259572161503,-1.4359044004133352,1.501110667518276
494.3613571486593,500.8407989848212,99750.63955086612,1.395502732054974e-05,0.04740891463740916,58.28605488144392,64.06665864889877,37.34192782080447,0.0008940518812925016,18878.7310697447,0.37557223928683925,-1.4363041265355037,1.5011501642105713
501.24554052828296,507.81521123276707,99233.87252588714,1.4222763650893243e-05,0.04643484233292496,57.13865208617798,64.12190457139246,36.638391964078984,0.0009119906012379389,17770.574975735883,0.37559258513294935,-1.4366969222099897,1.5011910725528992
508.22558896717845,514.8867450137498,98719.75439323884,1.4495801111368072e-05,0.04548075731500243,56.01350291677463,64.17681566187164,35.94768251265555,0.0009302942615698165,16727.276404396143,0.3756136593605106,-1.437082722637001,1.5012334468520407
515.3028374253648,522.0567527846976,98208.27071596816,1.4774245156876356e-05,0.04454624907750411,54.910186645107345,64.23139589365083,35.26957936996149,0.0009489702935540433,15745.053322325259,0.37563548747408504,-1.437461468110314,1.5012773372317838
522.4786394527271,529.3266058360562,97699.40711173226,1.5058203290447268e-05,0.043630915544067915,53.828290203300725,64.28564927265589,34.603865849561295,0.0009680262772769593,14820.343273719867,0.3756580969558172,-1.4378330868169655,1.5013227998797447
529.7543674478816,536.6976945540476,97193.14924600767,1.5347785093418645e-05,0.04273436288449404,52.767408056733366,64.33957984359391,33.95032863805697,0.000987469944314061,13949.790700403828,0.3756815155473987,-1.438197507347411,1.501369890096555
537.1314129206553,544.1714286865888,96689.48283886522,1.564310227018311e-05,0.04185620535917946,51.72714206839175,64.39319168352831,33.308757744510515,0.0010073091808213287,13130.234981252159,0.3757057719301429,-1.4385546535467597,1.5014186649550538
544.6111867582182,551.7492376129129,96188.39365643762,1.594426867583668e-05,0.04099606513968148,50.707101379482424,64.44648891264428,32.678946468451436,0.0010275520301516448,12358.699170073218,0.3757308967357176,-1.4389044414834302,1.5014691872742105
552.195119494916,559.4325706169377,95689.86751499868,1.625140035891049e-05,0.04015357215511786,49.7069022798753,64.49947569053246,32.0606913525249,0.0010482066959541184,11632.379371144876,0.3757569208511313,-1.4392467847770831,1.5015215187634112
559.8846615858714,567.2228971644544,95193.89027709817,1.6564615594738663e-05,0.039328363927984,48.72616808833277,64.5521562222429,31.45379214549324,0.0010692815450144186,10948.634731472079,0.37578387652422407,-1.4395815923548412,1.5015757243683083
567.681283684384,575.1217071841613,94700.44785270507,1.6884034926325693e-05,0.038520085421870943,47.764529028448166,64.60453475657377,30.858051757497563,0.0010907851103861266,10304.978004211345,0.37581179676033116,-1.439908767716588,1.5016318697865358
575.5864769231998,583.1305113526219,94209.52619702245,1.7209781199078256e-05,0.03772838888674012,46.821622112865924,64.65661559280557,30.273276223831765,0.0011127260942897172,9699.066659390113,0.3758407166162101,-1.440228206596089,1.5016900265583786
583.6017531996987,591.2508413831881,93721.11130830269,1.7541979598936135e-05,0.03695293370754387,45.89709102437908,64.70840308109733,29.699274662553357,0.0011351133712596368,9128.694502926137,0.3758706719775091,-1.440539802291596,1.5017502670945646
591.7286454650432,599.4842503189409,93235.18922895302,1.788075769244413e-05,0.0361933862612188,44.99058600007984,64.75990162448318,29.1358592339302,0.0011579559912844397,8591.78377913257,0.37590169922464156,-1.440843444567406,1.5018126632516555
599.9687080173696,607.832312829723,92751.74604426793,1.8226245465862258e-05,0.03544941977276751,44.10176371686941,64.81111568026017,28.582845099575238,0.0011812631830133316,8086.377727954412,0.3759338372179286,-1.4411390123449905,1.501877294193207
608.3235167990473,616.2966255132942,92270.76787846575,1.857857535831769e-05,0.03472071417028211,43.23028718356177,64.86204976855306,28.04005038809025,0.0012050443567427757,7610.63357373669,0.3759671257683408,-1.441426379834752,1.5019442401743959
616.7946696980853,624.8788072006888,91792.24089746174,1.8937882307438643e-05,0.03400695595328009,42.375825625928876,64.91270846823353,27.50729614956621,0.0012293091078980928,7162.81591333038,0.376001605991064,-1.441705417212006,1.5020135838616397
625.3837868537366,633.5804992658254,91316.15130409352,1.9304303782535528e-05,0.033307838052325574,41.538054381697435,64.96309642490706,26.98440632101244,0.001254067220118767,6741.290489985795,0.3760373204789289,-1.4419759874159581,1.5020854109307038
634.0925109663496,642.4033659394191,90842.48534049302,1.967797982895265e-05,0.03262305970222458,40.71665479102371,65.01321834971421,26.47120768398761,0.0012793286687224669,6344.51832323137,0.372080294421437,-1.4582138678945853,1.4861661445218033
642.9225076115484,651.3490946272802,90381.2130803464,2.007679789391786e-05,0.03196646398267367,39.90249720446772,65.04870580935734,25.956058017121244,0.0013056804412153928,5967.093823835761,0.3761124698149274,-1.442491786939172,1.502236230856397
651.8754655587749,660.4193962330305,89902.36984507572,2.0447669636219463e-05,0.031295349876365626,39.121724978316514,65.112682734036,25.473204665213345,0.0013314024777948622,5619.521214493889,0.37615016291539405,-1.4427440358535364,1.5023067954046496
660.9530970942727,669.6160054853216,89445.77797260704,2.0862425088057525e-05,0.030665416771912563,38.339111205224135,65.14763330482661,24.977023580309105,0.0013588363535372717,5285.140713871045,0.37619342602300776,-1.442970627319255,1.5023993715886377
670.1571383485723,678.9406812696112,88971.78424572987,2.1248123613359797e-05,0.030021540393018187,37.58860374577138,65.21114194441056,24.511957743576996,0.001385614250882031,4977.216299518182,0.37623370032105186,-1.443205778351114,1.502474418065674
679.4893496285249,688.3952069645496,88519.81998177992,2.1679449459973593e-05,0.029417186291281802,36.83633727582212,65.2455747692804,24.03407997956083,0.0014141743712652577,4680.983729475481,0.37628010869696027,-1.4434130803807648,1.5025737167321722
688.9515157539764,697.981390783066,88050.62009767092,2.208055942995371e-05,0.028799439692010306,36.11494709519646,65.30863587426576,23.58617929458558,0.0014420510550630628,4408.1969583381215,0.376323315824834,-1.4436298512849817,1.5026542277505541
698.5454463991142,707.7010661181889,87603.2305287214,2.2529111619028033e-05,0.028219624471294998,35.39187583964599,65.34257128270083,23.125961698805654,0.0014717832685074911,4145.771440312361,0.376373105031405,-1.4438170424157875,1.502760766128631
708.2729764385757,717.5560918936922,87138.76903379083,2.2946238973389058e-05,0.027626944678834555,34.69849776765563,65.40520640075317,22.694624082895896,0.0015008033287124186,3904.1232074239715,0.3764194576871205,-1.444014700475634,1.5028471374315586
718.1359662983788,727.5483529196233,86695.90147649962,2.3412697737862275e-05,0.027070670471857364,34.003512170383914,65.4386654180699,22.25144455957021,0.0015317552707535453,3671.6562167457473,0.3722976694268141,-1.460881505590578,1.48623546910693
728.1363023117267,737.6797602527731,86246.08229880207,2.3868527350260552e-05,0.02651430084695602,33.32938327593858,65.48577071976213,21.826003514391882,0.0015626866804951502,3455.206239232848,0.3763448181757667,-1.4450697814908153,1.502341863525828
738.2758970797862,747.9522515621821,85798.14698732343,2.433249870442275e-05,0.025968858726041127,32.668792123115786,65.53325687079287,21.408923458626816,0.0015942175250985495,3251.5848963570174,0.3765691059097094,-1.4445461459876014,1.5031316522473617
748.5566898374722,758.367791499719,85352.45629700352,2.480559221184775e-05,0.02543457846155807,32.02119034406302,65.58056528349847,20.999677638141556,0.0016263867074524934,3059.949408744588,0.3766327025018654,-1.4446621302224685,1.5032738612274557
758.980646824336,768.9283720758306,84909.01284598342,2.5288020434700812e-05,0.024911249995306545,31.38631601520631,65.62767758134883,20.598110279122853,0.0016592081711940467,2879.592584079208,0.37669131721901294,-1.4447949322655518,1.5033920914204373
769.549761660619,779.6360130405237,84467.80394975825,2.577996524775277e-05,0.024398649063313908,30.7639237610952,65.67459875105689,20.204083490180317,0.001692694995539524,2709.8520999900384,0.376751714249167,-1.4449175233622782,1.5035132973167151
780.2660557285315,790.4927622696421,84028.8162853095,2.62816101870746e-05,0.02389655522293978,30.153773298715812,65.72133490649578,19.817462336594524,0.001726860455758419,2550.1045375671006,0.37681425565347126,-1.4450284817992838,1.5036387815860621
791.1315785588605,801.5006961565405,83592.0365163157,2.679314189808889e-05,0.023404752520779806,29.555628876590827,65.76789233822063,19.43811417944031,0.0017617180730833037,2399.7629777565244,0.3768790303847709,-1.4451274774214085,1.5037687476234396
802.1484082229416,812.6619200091945,83157.45131956055,2.731475023304483e-05,0.022923029433312432,28.969259172740962,65.81427747557272,19.065908614565537,0.0017972816204665368,2258.2748670187425,0.3769461180731355,-1.4452142178024587,1.5039033561575366
813.3186517301002,823.9785684528512,82725.04738355764,2.7846628283240928e-05,0.022451178776288976,28.394437214647997,65.86049689114826,18.70071743901229,0.0018335651262399776,2125.1200125109426,0.3770156007840342,-1.4452884001401571,1.5040427721776837
824.6444454306289,835.4528058382872,82294.8114073248,2.838897240939618e-05,0.021988997616155265,27.830940301070672,65.90655730657052,18.342414618482568,0.0018705828777021243,1999.808693843582,0.3770875632501429,-1.4453497104716462,1.504187165685721
836.1279554243628,847.0868266557402,81866.73009860246,2.894198227059878e-05,0.02153628718270672,27.278549924856815,65.95246559771702,17.990876254747256,0.0019083494247264694,1881.879884474072,0.3771620933320037,-1.4453978214719427,1.5043367133564516
847.7713779749658,858.8828559546249,81440.79017171754,2.9505860849148733e-05,0.021092852783207654,26.73705169804529,65.99822880254322,17.645980554730198,0.0019468795832064286,1770.8995766752435,0.3772392818037815,-1.4454323945695933,1.5044915974827973
859.5769399299659,870.8431497690724,81016.97834644456,3.0080814479254928e-05,0.02065850371936137,26.206235276289927,66.04385412442814,17.307607797377347,0.0019861884387375713,1666.4592034814902,0.377319222406868,-1.4454530790198419,1.5046520059965474
871.5468991466491,882.9699955494083,80595.281345899,3.066705286810095e-05,0.020233053204994675,25.685894286685627,66.0893489408956,16.97564030371723,0.0020262913499647004,1568.1741528386544,0.37740201235857285,-1.4454595084839639,1.5048181343059355
883.6835449238888,895.2657125996401,80175.68589441068,3.126478911693201e-05,0.01981631828547284,25.17582625579313,66.13472081013326,16.649962405913016,0.002067203952019235,1475.6823679700758,0.3774877522444626,-1.4454513039586345,1.504990184651831
895.9891984399718,907.7326525210224,79758.17871583387,3.187423974128652e-05,0.01940811975925069,24.675832538649804,66.17997747709884,16.330460416365067,0.002108942159945574,1388.6430291477166,0.37757654586698663,-1.4454280732530265,1.5051683652903307
908.4662131965447,920.3731996618221,79342.74653191998,3.249562468846174e-05,0.01900828210111519,24.1857182492738,66.22512688057094,16.017022597558977,0.0021515221720267126,1306.7353122477223,0.37766850069766633,-1.4453894081938188,1.5053528920850567
921.1169754687202,933.1897715733239,78929.3760597971,3.312916734963688e-05,0.018616633386174454,23.705292192862856,66.27017716187144,15.709539132949496,0.0021949604729471755,1229.6572196648272,0.3777637279017654,-1.4453348857373953,1.5055439883805661
933.9439047614644,946.1848194721993,78518.05401046576,3.3775094573700814e-05,0.01823300521642985,23.234366798087674,66.31513667096476,15.407902096785103,0.0022392738370622923,1157.1244791383392,0.3778623423161207,-1.4452640686505447,1.505741884678173
946.9494542723401,959.3608287093145,78108.76708651378,3.443363667521082e-05,0.017857232648141236,22.772758051218034,66.36001397462235,15.112005425195221,0.0022844793314679797,1088.8695068417248,0.3779644627068137,-1.4451765026068415,1.5059468194400552
960.1361113606791,972.7203192450536,77701.50198022659,3.510502743942313e-05,0.017489154121091973,22.32028543149649,66.40481786524919,14.821744887788993,0.002330594318943965,1024.6404309075735,0.3780702119799457,-1.4450717162694673,1.5061590396841211
973.5063980233127,986.2658461312819,77296.24537104677,3.578950412373436e-05,0.017128611388753812,21.876771847284,66.4495573690472,14.537018059156548,0.0023776364608515906,964.2001718183818,0.37817971716231114,-1.4449492222522622,1.506378800658183
987.0628713769016,999.9999999999999,76892.98392392175,3.64873074575699e-05,0.016775449450725115,21.44204357317429,66.49424175403796,14.25772429055267,0.002425623719946148,907.3255764012282,0.3782931093861066,-1.4448085156126922,1.506606365525613
1000.8081241469996,1013.9254075588153,76491.70428699712,3.7198681635870996e-05,0.01642951648599538,21.015930188625283,66.53888053968713,13.983764682513419,0.0024745743629675174,853.8066023870413,0.37841052434350786,-1.44464907307281,1.5068420069265471
1014.7447851639199,1028.0447320933097,76092.39308919346,3.792387430934279e-05,0.016090663787525786,20.598264517283823,66.58348350572649,13.715042057331585,0.002524506963166589,803.4455504916779,0.3785321022083963,-1.4444703530235756,1.5070860063940472
1028.875519865509,1042.3606739764011,75695.03693828337,3.8663136570607646e-05,0.015758745698635883,20.18888256754647,66.62806070186126,13.451460932132347,0.0025754404026355647,756.0563413315534,0.37865798784258686,-1.4442717944578476,1.5073386549116208
1043.2030308069243,1056.875971184804,75299.62241824954,3.941672293433657e-05,0.015433619550120549,19.78762347410489,66.67262245766807,13.192927492234855,0.0026273938744778205,711.4638345384741,0.3787883309295239,-1.444052817077477,1.5076002531653216
1057.7300581775023,1071.5933998226712,74906.13608730181,4.018489131424642e-05,0.015115145599245672,19.394329440351264,66.71717939229916,12.939349564652643,0.0026803868848355116,669.5031876110518,0.3789232860983134,-1.4438128201878158,1.5078711117606076
1072.459380324833,1086.5157746525383,74514.56447520421,4.0967902992143586e-05,0.014803186969458823,19.008845682075695,66.76174242550005,12.690636592328163,0.0027344392546423853,630.0192522406193,0.37906301309277524,-1.44355118220966,1.5081515516076252
1087.3938142861311,1101.645949633657,74124.89408117157,4.176602258371296e-05,0.014497609591835867,18.631020371818202,66.80632278786841,12.44669960827039,0.0027895711212486424,592.8660058662193,0.3792076768498305,-1.4432672602734442,1.5084419039364434
1102.536216326999,1116.9868184678226,73737.11137127619,4.257951799608181e-05,0.014198282147365685,18.260704584450675,66.8509320323607,12.207451210381295,0.0028458029397427894,557.9060164707041,0.3793574477513175,-1.442960389513928,1.5087425110074264
1117.8894824877066,1132.5413151528114,73351.20277606603,4.3408660380371665e-05,0.013905076010621914,17.89775224347165,66.89558204531886,11.972805536299475,0.002903155484093157,525.0099386338388,0.37951250173927065,-1.442629882443839,1.5090537262665293
1133.456549137061,1148.312414543511,72967.15468798696,4.4253724075880706e-05,0.013617865194469272,17.542020068465295,66.94028505867867,11.742678238881288,0.0029616498479534733,494.05603906727845,0.3796730205004337,-1.44227502793035,1.5093759147690093
1149.2403935340033,1164.3031329208768,72584.95345888352,4.511498654770397e-05,0.013336526295997452,17.19336752334386,66.98505366207151,11.516986461829058,0.003021307445220164,464.929749880696,0.3798391915840966,-1.441895091106744,1.5097094533359154
1165.2440343970175,1180.5165285688056,72204.58539744424,4.599272831654043e-05,0.013060938443551825,16.851656765484844,67.02990081525496,11.295648815631692,0.0030821500102868587,437.52324797642325,0.380011208500207,-1.441489312798467,1.5100547306228123
1181.470532481473,1196.9557023590428,71826.03676677041,4.6887232880678703e-05,0.012790983244967134,16.516752595751367,67.07483986088813,11.078585353819314,0.0031441995979742507,411.7350590507779,0.38018927097141386,-1.441056908563212,1.5104121478064485
1197.9229911650077,1213.6237983442404,71449.29378158553,4.779878662797122e-05,0.012526544736629572,16.188522409464706,67.11988453800257,10.865717549641381,0.0032074785830803546,387.46968477419637,0.3803735851549277,-1.4405970679208622,1.5107821191373318
1214.6045570410558,1230.5240043592617,71074.34260564478,4.8727678739387824e-05,0.01226750933375773,15.866836148179548,67.16504899564993,10.656968272984287,0.0032720096595746776,364.6372517884768,0.38056436369009816,-1.4401089538254155,1.5111650717993825
1231.518420520647,1247.6595526308697,70701.16934913555,4.9674201082734e-05,0.012013765781719483,15.551566252324498,67.21034780703411,10.452261767628636,0.003337815839384462,343.1531812550609,0.38076182592300256,-1.4395917019190279,1.511561446468363
1248.6678164425855,1265.0337203959039,70329.76006593517,5.063864809575457e-05,0.01176520510827244,15.242587614667142,67.2557959840289,10.251523628807389,0.0034049204507565897,322.93787775376774,0.3809661980604915,-1.4390444200623165,1.5119716975876258
1266.0560246921234,1282.64983052806,69960.10075100306,5.1621316659059555e-05,0.011521720576897949,14.939777534555944,67.30140899193158,10.054680781016208,0.003473347136184388,303.9164364011422,0.38117771337829254,-1.4384661874045719,1.5123962938574778
1283.6863708282547,1300.5112521734086,69592.1773375375,5.2622505956363305e-05,0.011283207640954864,14.643015673057393,67.34720276504213,9.86166145625086,0.003543119849812282,286.0183671335123,0.3813966123955197,-1.4378560536081295,1.5128357185873824
1301.5622267197346,1318.6214013947485,69225.9756943385,5.364251732375889e-05,0.011049563898930907,14.352184008807924,67.3931937223485,9.672395172443847,0.003614262854360802,269.17733514223073,0.38162314291275834,-1.437213038704897,1.5132904694972922
1319.687011189966,1336.9837418249465,68861.4816232052,5.4681654086814016e-05,0.010820689050646716,14.067166794604837,67.43939878345739,9.486812712147657,0.0036868007175312393,253.3309165210741,0.3818575604099692,-1.4365361315782934,1.5137610599669529
1338.0641906708613,1355.601785329369,68498.68085585267,5.5740221381309895e-05,0.010596484854067853,13.787850514963836,67.48583538592568,9.304846101786001,0.003760758307732554,238.42036825031175,0.3821001281307872,-1.435824289578818,1.514248019021693
1356.697279865808,1374.4790926775368,68137.55905147745,5.68185259639815e-05,0.010376855083429126,13.514123844159888,67.53252150179233,9.126428590836122,0.0038361607893336084,224.39041165414505,0.38235111714038794,-1.4350764381962335,1.514751891212427
1375.5898424218756,1393.6192742241421,67778.10179389885,5.7916876005792244e-05,0.010161705487958667,13.245877605199357,67.57947565547647,8.951494631559909,0.0039130336171744355,211.18902856936504,0.38261080660504376,-1.4342914700797564,1.5152732373879871
1394.7454916113668,1413.0259905995338,67420.29458892877,5.903558087159465e-05,0.009950943751598919,12.983004729386034,67.6267169414941,8.779979858842683,0.003991402530469975,198.76726946523775,0.38287948404126837,-1.4334682439991866,1.5158126353525745
