R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,gamma,f_thermal,v_disk
0.10732736077008323,-1,-1,-1,-1,-1,0.0053663680385041615,-1,0.001085672937677269,-1,-1,0.5,-1,-1,-1,-1
0.10745607323018248,-1,-1,-1,-1,-1,0.005372803661509124,-1,0.0010850225253687975,-1,-1,0.5,-1,-1,-1,-1
0.10758494004884661,-1,-1,-1,-1,-1,0.005379247002442331,-1,0.0010843725027137442,-1,-1,0.5,-1,-1,-1,-1
0.10771396141119034,-1,-1,-1,-1,-1,0.005385698070559518,-1,0.001083722869478673,-1,-1,0.5,-1,-1,-1,-1
0.1078431375025504,-1,-1,-1,-1,-1,0.00539215687512752,-1,0.0010830736254302865,-1,-1,0.5,-1,-1,-1,-1
0.10797246850848566,-1,-1,-1,-1,-1,0.0053986234254242834,-1,0.0010824247703354294,-1,-1,0.5,-1,-1,-1,-1
0.10810195461477763,-1,-1,-1,-1,-1,0.005405097730738882,-1,0.001081776303961084,-1,-1,0.5,-1,-1,-1,-1
0.10823159600743064,-1,-1,-1,-1,-1,0.005411579800371533,-1,0.0010811282260743732,-1,-1,0.5,-1,-1,-1,-1
0.10836139287267196,-1,-1,-1,-1,-1,0.005418069643633599,-1,0.0010804805364425594,-1,-1,0.5,-1,-1,-1,-1
0.10849134539695232,-1,-1,-1,-1,-1,0.005424567269847616,-1,0.0010798332348330437,-1,-1,0.5,-1,-1,-1,-1
0.10862145376694597,-1,-1,-1,-1,-1,0.005431072688347299,-1,0.0010791863210133676,-1,-1,0.5,-1,-1,-1,-1
0.10875171816955108,-1,-1,-1,-1,-1,0.0054375859084775545,-1,0.0010785397947512111,-1,-1,0.5,-1,-1,-1,-1
0.10888213879188995,-1,-1,-1,-1,-1,0.0054441069395944975,-1,0.0010778936558143936,-1,-1,0.5,-1,-1,-1,-1
0.10901271582130923,-1,-1,-1,-1,-1,0.005450635791065462,-1,0.0010772479039708736,-1,-1,0.5,-1,-1,-1,-1
0.10914344944538033,-1,-1,-1,-1,-1,0.005457172472269017,-1,0.0010766025389887487,-1,-1,0.5,-1,-1,-1,-1
0.10927433985189954,-1,-1,-1,-1,-1,0.005463716992594977,-1,0.0010759575606362553,-1,-1,0.5,-1,-1,-1,-1
0.10940538722888839,-1,-1,-1,-1,-1,0.005470269361444419,-1,0.0010753129686817686,-1,-1,0.5,-1,-1,-1,-1
