R,R/Rg,Tc,rho,P,cs,H,visc,Sigma,Q,grad_T,grad_Sigma,grad_P,zone,grad_P_raw,grad_Sigma_raw
3919.8062412599957,3971.1819327091785,21088.588294994857,0.00026424890637255705,0.00018108365729718973,0.8278145001619354,20.315642839239235,1.6817583722433227,0.010736772805048908,0.9999999999999972,0.6053943633436154,1.0109576587399516,2.7451441989745593,Self-Reg,2.9865309942853693,1.4932654971426846
3934.2768747778064,3985.842228357443,21041.576466690767,0.0002613438221781053,0.00017910175072924033,0.8278350236098754,20.42875105809783,1.691163561450068,0.01067785576769663,0.9999999999999973,0.6059050113405186,1.0211929135501476,2.7502870161207746,Self-Reg,2.986556787117609,1.4932783935588045
3948.800929108154,4000.5566449883586,20994.63001446145,0.00025847067572861077,0.00017714151871762622,0.8278555082647128,20.542488036607715,1.700621187456766,0.01061926152793783,0.9999999999999973,0.606413597409948,1.0313709628727148,2.7554011562489484,Self-Reg,2.9865825286462178,1.4932912643231089
3963.3786014630887,4015.325382398773,20947.74912737537,0.00025562911590875726,0.00017520272444205545,0.8278759542017129,20.656857266506673,1.7101315420317797,0.010560988320981006,0.9999999999999976,0.6069201306359877,1.0414899214629676,2.7604856753154294,Self-Reg,2.986608218980552,1.493304109490276
3978.0100897826933,4030.1486411231076,20900.933991947444,0.00025281879546330095,0.00017328513366696854,0.827896361495988,20.77186225891064,1.7196949185647954,0.01050303439165481,0.9999999999999973,0.6074246200678716,1.0515479040762121,2.7655396292765633,Self-Reg,2.986633858229707,1.4933169291148536
3992.695592737782,4045.026622436095,20854.184792155258,0.0002500393709546321,0.0001713885147133632,0.8279167302224971,20.887506544421363,1.729311612075834,0.010445397994355789,0.9999999999999973,0.6079270747199508,1.0615430254677571,2.770562074088695,Self-Reg,2.986659446502519,1.4933297232512595
4007.4353097325993,4059.959528355508,20807.501709455213,0.00024729050272080514,0.000169512638430927,0.8279370604560462,21.0037936732344,1.7389819192242986,0.010388077392996437,0.9999999999999973,0.6084275035716645,1.071473400392911,2.7755520657081725,Self-Reg,2.9866849839075633,1.4933424919537817
4022.2294409075166,4074.9475616448976,20760.884922798687,0.0002445718548340312,0.00016765727817047392,0.8279573522712893,21.12072721524783,1.7487061383180753,0.010331070860953554,0.9999999999999979,0.608925915567515,1.08133714360698,2.7805086600913396,Self-Reg,2.9867104705531564,1.4933552352765782
4037.078187141773,4089.990925816364,20714.334608648027,0.0002418830950596221,0.0001658222097566774,0.8279776057427276,21.238310760171647,1.7584845693226925,0.010274376681016814,0.9999999999999974,0.6094223196170439,1.0911323698652784,2.7854309131945465,Self-Reg,2.9867359065473575,1.4933679532736788
4051.981750056173,4105.089825133295,20667.850940992685,0.00023922389481539438,0.000164007211461107,0.8279978209447115,21.356547917637496,1.768317513870516,0.010217993145337709,0.9999999999999974,0.6099167245948167,1.1008571939231122,2.7903178809741367,Self-Reg,2.986761291997967,1.4933806459989836
4066.940332015845,4120.244464613154,20621.43409136509,0.00023659392913151134,0.0001622120639755515,0.8280179979514395,21.475442317309287,1.7782052752700057,0.010161918555378695,0.9999999999999977,0.6104091393404071,1.11050973053579,2.7951686193864584,Self-Reg,2.9867866270125294,1.4933933135062647
4081.9541361329825,4135.455050030265,20575.08422885662,0.00023399287661077085,0.00016043655038563623,0.8280381368369586,21.594997608994326,1.7881481585150236,0.01010615122186263,0.9999999999999974,0.6108995726583862,1.1200880944586205,2.799982184387856,Self-Reg,2.986811911698333,1.4934059558491666
4097.023366269595,4150.721787918595,20528.801520133482,0.00023142041938932934,0.00015868045614472742,0.8280582376751661,21.715217462754964,1.7981464702941865,0.01005068946472251,0.9999999999999974,0.611388033318316,1.1295904004469093,2.804757631934676,Self-Reg,2.986837146162411,1.4934185730812055
4112.148227040299,4166.044885574579,20482.58612945244,0.00022887624309785387,0.00015694356904811694,0.8280783005398078,21.83610556902114,1.8082005190002854,0.009995531613051396,0.9999999999999974,0.6118745300547437,1.1390147632559713,2.809494017983267,Self-Reg,2.986862330511541,1.4934311652557706
4127.32892381507,4181.424551059913,20436.43821867669,0.0002263600368231088,0.00015522567920749484,0.8280983255044804,21.95766563870317,1.8183106147397359,0.009940676005052747,0.9999999999999976,0.6123590715672032,1.148359297641112,2.8141903984899734,Self-Reg,2.9868874648522485,1.4934437324261243
4142.5656627220405,4196.860993204389,20390.357947291486,0.00022387149306995785,0.0001535265790256934,0.8281183126426299,22.07990140330543,1.8284770693420929,0.009886120987990918,0.9999999999999976,0.6128416665202149,1.1576221183576405,2.818845829411143,Self-Reg,2.9869125492908033,1.4934562746454016
